DEPTH,LCAL,GR,RHOM,APLU,Four_RT,Two_RT,One_RT,Four_RX,Two_RX,One_RX,DTCO,DTSH
4210.5072,9.1225,34.1265,2.5108,0.0745,0.81935,0.82573,0.82675,0.84637,0.85037,0.85168,64.2339,104.7072
4210.3548,9.0194,58.7981,2.4987,0.0816,0.81822,0.82472,0.82541,0.84503,0.84901,0.8501,65.8214,102.6915
4210.2024,8.9749,103.6051,2.514,0.0916,0.81694,0.82328,0.82351,0.84344,0.84728,0.84789,66.2993,102.5587
4210.05,8.9172,128.6044,2.475,0.1011,0.8155,0.82142,0.82121,0.84161,0.84521,0.84525,66.3951,99.2767
4209.8976,8.9511,113.7376,2.4473,0.1081,0.81391,0.81917,0.81862,0.83959,0.84283,0.84238,67.5764,93.3038
4209.7452,8.7534,70.2208,2.469,0.1366,0.81221,0.81658,0.81582,0.8374,0.84021,0.8394,67.9997,98.5689
4209.5928,8.7626,37.0657,2.4695,0.151,0.81041,0.81372,0.8128,0.83509,0.83738,0.83638,69.3661,99.7579
4209.4404,8.8132,34.7286,2.4568,0.131,0.80858,0.81065,0.80952,0.83273,0.83443,0.83331,70.0273,99.1187
4209.288,8.8129,44.8735,2.4386,0.1033,0.80677,0.80747,0.80593,0.83039,0.83143,0.83015,70.6969,104.2435
4209.1356,8.8073,53.2718,2.4372,0.092,0.80504,0.80429,0.80201,0.82812,0.82846,0.82687,70.1715,102.9834
4208.9832,8.7981,48.6893,2.4499,0.0961,0.80347,0.80123,0.79782,0.82601,0.82561,0.82342,68.4451,105.9687
4208.8308,8.7669,37.3709,2.4724,0.1028,0.80212,0.79842,0.79347,0.82412,0.82301,0.81983,70.1295,105.3341
4208.6784,8.7603,28.6892,2.4847,0.1006,0.80105,0.79602,0.78922,0.82252,0.82079,0.81617,68.9387,104.0626
4208.526,8.7565,27.1263,2.5015,0.0866,0.8003,0.79417,0.7854,0.82127,0.81908,0.81267,67.3405,103.3971
4208.3736,8.7534,28.4699,2.4933,0.0776,0.79991,0.79299,0.78249,0.82041,0.81799,0.80967,63.8338,100.1074
4208.2212,8.7333,31.5303,2.491,0.0675,0.79987,0.79254,0.78097,0.81997,0.81762,0.80767,63.3143,99.4719
4208.0688,8.6926,38.7259,2.5006,0.0609,0.80019,0.79285,0.78125,0.81996,0.818,0.80721,64.256,101.728
4207.9164,8.6622,42.5094,2.5054,0.0561,0.80083,0.79385,0.78353,0.82037,0.8191,0.80871,65.1572,101.7007
4207.764,8.6604,40.4496,2.4994,0.0636,0.80174,0.79541,0.78762,0.82118,0.82082,0.81225,67.2225,102.7574
4207.6116,8.6626,34.207,2.4859,0.0729,0.80288,0.79735,0.79293,0.82235,0.82302,0.8175,68.0767,112.5055
4207.4592,8.6609,30.5935,2.4779,0.0769,0.80419,0.79944,0.79857,0.82384,0.82549,0.82369,68.292,114.1359
4207.3068,8.662,29.9845,2.4786,0.0817,0.80563,0.80145,0.80353,0.82561,0.82804,0.82974,68.2906,112.9029
4207.1544,8.6595,29.6377,2.4925,0.0807,0.80714,0.8032,0.80695,0.82765,0.8305,0.83459,67.8545,110.7512
4207.002,8.6608,30.1478,2.5104,0.0771,0.80871,0.80454,0.80834,0.82992,0.83275,0.83751,66.9626,116.9362
4206.8496,8.6603,32.5899,2.5229,0.0686,0.81032,0.80544,0.8077,0.83245,0.83476,0.83828,65.8376,118.3675
4206.6972,8.6619,34.2785,2.5316,0.0645,0.81198,0.80599,0.8054,0.83524,0.83663,0.83725,65.6906,119.8978
4206.5448,8.6608,33.7753,2.5337,0.0607,0.81367,0.80636,0.80207,0.83831,0.83854,0.8351,65.4497,118.9849
4206.3924,8.6622,32.0042,2.5299,0.0602,0.81542,0.80682,0.79849,0.8417,0.84074,0.8327,65.2757,122.0236
4206.24,8.6612,32.2376,2.5188,0.0631,0.81723,0.80767,0.79531,0.8454,0.84351,0.83097,65.2569,122.2533
4206.0876,8.6614,30.7572,2.5194,0.0697,0.81911,0.80916,0.79342,0.8494,0.84706,0.83086,67.2639,117.8548
4205.9352,8.6471,29.4111,2.5185,0.0735,0.82102,0.8115,0.79363,0.85365,0.85152,0.83343,67.5088,111.6901
4205.7828,8.6421,25.9573,2.5213,0.0752,0.82295,0.81474,0.79673,0.85807,0.85687,0.83966,69.8979,110.5027
4205.6304,8.6399,27.3175,2.5147,0.0724,0.82483,0.81882,0.80316,0.86251,0.86292,0.85019,69.683,109.1342
4205.478,8.6412,27.1174,2.5098,0.0695,0.8266,0.82352,0.81266,0.8668,0.86932,0.86473,69.086,108.1655
4205.3256,8.641,26.429,2.4978,0.0676,0.82818,0.82849,0.82414,0.87076,0.87561,0.88174,68.7269,106.9615
4205.1732,8.6419,28.5986,2.4959,0.0697,0.8295,0.83333,0.83574,0.87416,0.88125,0.89838,68.3822,103.5204
4205.0208,8.6414,43.7202,2.5134,0.0732,0.83047,0.8376,0.84542,0.87683,0.88576,0.91117,67.6216,103.8026
4204.8684,8.6411,70.7328,2.5516,0.0799,0.83103,0.84094,0.85164,0.87859,0.88873,0.9173,66.2482,104.6359
4204.716,8.6427,93.4754,2.5855,0.0911,0.83114,0.84309,0.85403,0.87932,0.88994,0.91594,66.4274,104.656
4204.5636,8.6423,101.3941,2.6091,0.0977,0.8308,0.84394,0.8533,0.879,0.88938,0.90851,64.7734,105.4652
4204.4112,8.6418,97.0767,2.6263,0.1094,0.82999,0.84351,0.85074,0.87762,0.88717,0.89782,65.4449,105.7094
4204.2588,8.6421,89.2238,2.6099,0.1192,0.82877,0.84197,0.84747,0.87528,0.88359,0.88665,65.968,104.8116
4204.1064,8.6416,82.9328,2.5939,0.1166,0.82717,0.83952,0.84402,0.87211,0.87899,0.87673,64.8293,106.5906
4203.954,8.6399,78.7428,2.5814,0.1092,0.82526,0.83641,0.84028,0.86828,0.87371,0.86852,67.157,104.7551
4203.8016,8.6367,68.8742,2.5677,0.0972,0.82311,0.83287,0.83588,0.86399,0.86807,0.86157,67.4049,106.1992
4203.6492,8.6347,57.1423,2.5586,0.0948,0.82078,0.82908,0.83054,0.85941,0.86233,0.85514,67.5486,107.4581
4203.4968,8.6283,47.2135,2.5399,0.0944,0.81834,0.82521,0.82437,0.85472,0.85669,0.84875,67.6205,109.5029
4203.3444,8.626,50.5828,2.5325,0.085,0.81586,0.82134,0.81786,0.85008,0.85129,0.8424,66.9414,110.8306
4203.192,8.6295,62.0879,2.518,0.0805,0.8134,0.81755,0.81155,0.84562,0.84625,0.83645,66.1763,112.3112
4203.0396,8.6324,61.9129,2.5019,0.0792,0.81099,0.81389,0.806,0.84141,0.84164,0.83135,65.4688,114.4051
4202.8872,8.6569,56.9071,2.4906,0.0882,0.80869,0.81041,0.8015,0.83754,0.83751,0.82744,63.2916,115.3193
4202.7348,8.7189,44.2351,2.4948,0.0943,0.80653,0.80711,0.79811,0.83403,0.83385,0.82482,62.9261,114.7643
4202.5824,8.7286,39.8594,2.4965,0.1006,0.80453,0.80401,0.79565,0.83092,0.83068,0.8233,63.9804,114.3689
4202.43,8.6831,32.6315,2.4964,0.1031,0.80273,0.80113,0.79385,0.82819,0.82793,0.82255,65.3432,113.6087
4202.2776,8.6522,28.0954,2.5049,0.1008,0.80113,0.79846,0.79238,0.82586,0.82554,0.82214,66.7012,112.249
4202.1252,8.6234,23.9531,2.5167,0.0896,0.79977,0.79601,0.79099,0.82391,0.82346,0.82165,66.623,112.1346
4201.9728,8.5975,24.4847,2.5276,0.086,0.79865,0.79379,0.78947,0.82235,0.82164,0.82079,67.0349,112.0993
4201.8204,8.597,24.6775,2.5296,0.0853,0.7978,0.79186,0.7877,0.82119,0.82006,0.81938,67.5645,112.1231
4201.668,8.5978,27.8064,2.5179,0.0871,0.79725,0.79029,0.78567,0.82044,0.81878,0.81738,67.2111,111.3004
4201.5156,8.5978,28.0983,2.5056,0.0823,0.79701,0.78916,0.78347,0.82013,0.81788,0.81493,66.9839,110.9532
4201.3632,8.5981,27.6575,2.5072,0.0805,0.79709,0.78859,0.78133,0.82029,0.81747,0.81231,66.9685,110.1668
4201.2108,8.5948,25.4038,2.5103,0.0824,0.79752,0.78869,0.7796,0.82094,0.8177,0.80996,67.1007,109.1537
4201.0584,8.5968,24.3943,2.5124,0.0847,0.79829,0.78953,0.77878,0.82208,0.8187,0.80844,67.1847,107.9579
4200.906,8.5974,26.006,2.5113,0.0803,0.79938,0.79118,0.77939,0.82369,0.82055,0.80838,67.7041,107.3743
4200.7536,8.5961,25.8398,2.5147,0.0834,0.80077,0.79363,0.78196,0.82573,0.82326,0.8104,67.3682,107.422
4200.6012,8.5973,29.1581,2.5142,0.0804,0.80239,0.7968,0.78685,0.82813,0.82678,0.81502,67.6127,102.28
4200.4488,8.5963,27.9431,2.5146,0.0797,0.80419,0.80053,0.79409,0.83077,0.83093,0.82238,67.341,102.6343
4200.2964,8.5607,28.1676,2.5232,0.0733,0.80611,0.80459,0.80318,0.83353,0.83545,0.83213,67.5136,104.3645
4200.144,8.498,24.9521,2.5276,0.0757,0.80808,0.8087,0.81309,0.83628,0.84001,0.84323,67.7838,105.1242
4199.9916,8.4975,26.4223,2.5297,0.0712,0.81001,0.81254,0.82237,0.83888,0.84424,0.85403,67.2114,104.0684
4199.8392,8.4968,26.8891,2.5267,0.0714,0.81185,0.81583,0.8295,0.84121,0.84782,0.86266,65.7871,104.0429
4199.6868,8.4976,27.0831,2.531,0.0704,0.81356,0.81834,0.83343,0.84319,0.85047,0.86756,65.2979,104.8718
4199.5344,8.4988,25.8361,2.5338,0.0756,0.81511,0.81997,0.83387,0.84476,0.85205,0.8681,65.6965,102.8554
4199.382,8.5022,25.136,2.5296,0.0729,0.81649,0.82073,0.83139,0.84591,0.85257,0.86481,64.4448,101.4494
4199.2296,8.5013,25.4736,2.5206,0.0699,0.81769,0.82073,0.82705,0.8467,0.85218,0.85903,64.2537,100.2271
4199.0772,8.5029,25.0238,2.5127,0.0689,0.81875,0.8202,0.82199,0.8472,0.85111,0.85238,65.3947,97.6853
4198.9248,8.5065,24.7321,2.5254,0.072,0.8197,0.81937,0.81706,0.84752,0.84969,0.84621,65.7919,98.0438
4198.7724,8.5055,25.5039,2.5238,0.0717,0.82058,0.81853,0.81275,0.84778,0.84824,0.84127,67.2771,100.1652
4198.62,8.5074,26.9091,2.5269,0.0724,0.82141,0.81791,0.80923,0.84811,0.84708,0.83781,66.6678,102.9115
4198.4676,8.5066,28.8344,2.5183,0.0713,0.82224,0.81775,0.80651,0.84862,0.84647,0.83573,66.4737,102.3509
4198.3152,8.5071,28.2659,2.5104,0.0722,0.82306,0.8182,0.80465,0.84939,0.84663,0.83485,66.0479,103.594
4198.1628,8.5075,27.0626,2.5147,0.0692,0.82389,0.81938,0.80378,0.85048,0.84768,0.83512,65.5363,106.6061
4198.0104,8.5064,25.6783,2.5197,0.0679,0.82469,0.8213,0.80433,0.85186,0.84964,0.8367,66.2837,107.5664
4197.858,8.5067,24.9499,2.5213,0.0694,0.82543,0.82389,0.80675,0.85351,0.85245,0.83996,66.3475,109.559
4197.7056,8.5062,25.0447,2.5245,0.0698,0.82604,0.82701,0.81151,0.85532,0.85592,0.84532,65.6669,110.0284
4197.5532,8.5062,25.3788,2.5337,0.0677,0.82645,0.8304,0.81869,0.85716,0.85975,0.85298,66.9979,111.3634
4197.4008,8.5075,27.2425,2.5392,0.0651,0.82658,0.83376,0.82776,0.85887,0.86358,0.86253,66.8457,110.2923
4197.2484,8.5073,28.4093,2.5403,0.063,0.82636,0.83672,0.83741,0.86029,0.86698,0.87278,65.5678,105.0697
4197.096,8.5075,28.2143,2.5364,0.0622,0.82571,0.83894,0.84579,0.86125,0.86953,0.88187,65.9751,102.7001
4196.9436,8.5057,26.2873,2.5154,0.0633,0.82461,0.84012,0.85103,0.8616,0.87089,0.88768,64.6159,100.0636
4196.7912,8.6092,25.0038,2.5119,0.0669,0.82302,0.84007,0.85204,0.86122,0.87084,0.8887,65.9341,96.5614
4196.6388,8.8179,23.3619,2.5031,0.0683,0.82096,0.83875,0.8489,0.86004,0.86932,0.88467,66.1263,94.8521
4196.4864,8.9417,24.0597,2.5092,0.07,0.81845,0.83626,0.84273,0.85802,0.86646,0.8767,66.1787,93.934
4196.334,9.1751,26.2944,2.5329,0.0664,0.81554,0.83279,0.83522,0.85519,0.86249,0.86673,66.6493,99.396
4196.1816,9.4098,29.7649,2.5486,0.0652,0.81227,0.8286,0.82786,0.85159,0.8577,0.85676,67.4618,105.6539
4196.0292,9.3287,35.3731,2.5489,0.0688,0.80871,0.82392,0.82155,0.8473,0.85237,0.8482,68.1314,122.7238
4195.8768,9.3051,39.8161,2.5756,0.0758,0.80489,0.81894,0.81654,0.84242,0.84675,0.84159,67.0684,129.9103
4195.7244,9.0745,39.121,2.5682,0.0886,0.80086,0.81376,0.81256,0.83704,0.84095,0.83671,66.3886,132.7978
4195.572,9.0603,35.2704,2.5505,0.0948,0.79665,0.80842,0.80904,0.83128,0.83501,0.83285,68.0158,137.8466
4195.4196,9.4568,30.1696,2.5514,0.0993,0.7923,0.80287,0.8053,0.82523,0.82893,0.82911,66.3466,128.3424
4195.2672,9.5917,30.3947,2.5711,0.089,0.78785,0.79707,0.80078,0.81901,0.82263,0.82469,66.6504,120.5415
4195.1148,9.5589,29.5779,2.5975,0.087,0.78335,0.79098,0.79497,0.81273,0.81609,0.81902,66.515,115.3068
4194.9624,9.4395,29.875,2.6139,0.0777,0.77886,0.7846,0.7877,0.8065,0.80931,0.81188,64.224,109.9117
4194.81,9.5986,30.0059,2.6215,0.0775,0.77445,0.77802,0.77905,0.80044,0.80239,0.80342,64.8263,107.9911
4194.6576,9.7571,30.4909,2.6161,0.0751,0.77021,0.77136,0.76944,0.79467,0.79547,0.79409,64.6524,106.1918
4194.5052,9.6046,31.1839,2.6079,0.0747,0.76623,0.76484,0.75945,0.78931,0.78879,0.78451,66.5345,107.6949
4194.3528,9.6919,34.2651,2.6124,0.0726,0.76261,0.75871,0.74979,0.7845,0.78261,0.77538,67.7892,107.9735
4194.2004,9.6973,36.9023,2.6306,0.075,0.75944,0.75321,0.74113,0.78033,0.77718,0.76731,67.4475,107.8217
4194.048,9.8212,38.3609,2.622,0.0714,0.75681,0.74857,0.73405,0.7769,0.77273,0.7608,67.886,106.2184
4193.8956,9.7673,36.6239,2.589,0.0721,0.75477,0.74497,0.72893,0.77429,0.76943,0.75621,66.9392,104.478
4193.7432,9.8307,34.7853,2.5608,0.0694,0.75336,0.74254,0.72601,0.77254,0.76741,0.75375,67.0917,103.7619
4193.5908,9.8559,33.8359,2.5815,0.069,0.75262,0.74133,0.7254,0.77166,0.76669,0.75354,67.0323,103.0485
4193.4384,9.5699,36.273,2.5575,0.0692,0.75251,0.74132,0.72703,0.77163,0.76722,0.75558,66.6326,102.8699
4193.286,9.4164,39.0698,2.5112,0.0723,0.75301,0.7424,0.73067,0.77241,0.76887,0.7597,66.7561,101.7255
4193.1336,9.5692,42.7365,2.4751,0.0775,0.75406,0.74441,0.73586,0.77392,0.77146,0.76546,66.6073,103.0395
4192.9812,8.9331,40.9279,2.4797,0.0849,0.7556,0.74712,0.74193,0.77608,0.77475,0.77213,68.1749,99.3303
4192.8288,8.8214,38.2694,2.4774,0.0895,0.75754,0.75033,0.7481,0.77877,0.77852,0.77882,67.7537,100.0497
4192.6764,8.7887,34.4069,2.4951,0.0871,0.75981,0.75382,0.75366,0.78187,0.78256,0.78467,67.8477,98.6281
4192.524,8.7398,33.6651,2.505,0.0845,0.76234,0.75742,0.75817,0.78527,0.78668,0.78918,70.3763,106.5893
4192.3716,8.7151,35.8605,2.4937,0.0834,0.76504,0.761,0.76159,0.78885,0.79078,0.79236,69.8944,107.0104
4192.2192,8.8028,42.4898,2.4951,0.082,0.76788,0.76449,0.76437,0.79249,0.79476,0.79483,70.2402,102.0964
4192.0668,8.7678,49.9092,2.4925,0.0816,0.77079,0.76785,0.76718,0.7961,0.7986,0.7975,70.257,108.0501
4191.9144,8.7568,53.3477,2.4981,0.088,0.77375,0.77104,0.77066,0.7996,0.80224,0.80121,69.0677,108.3969
4191.762,9.4275,51.0618,2.4802,0.0979,0.77672,0.77405,0.77511,0.80293,0.80567,0.80635,68.5009,109.3544
4191.6096,9.8103,44.2092,2.4483,0.0979,0.77969,0.77686,0.78031,0.80603,0.80881,0.81265,66.9915,111.8277
4191.4572,9.7314,37.7252,2.4575,0.0932,0.78265,0.77945,0.78558,0.80889,0.8116,0.81916,69.1622,117.2817
4191.3048,9.6913,32.835,2.4975,0.087,0.7856,0.7818,0.78997,0.81152,0.81401,0.82457,68.1024,124.4502
4191.1524,9.7038,30.9647,2.5402,0.0869,0.78857,0.78393,0.79268,0.81393,0.81601,0.8277,68.2998,137.069
4191.0,9.923,31.3048,2.5439,0.0796,0.79157,0.78588,0.79339,0.81617,0.81762,0.82799,68.8959,144.7196
4190.8476,9.8819,32.2276,2.5834,0.0721,0.79462,0.78777,0.79239,0.81831,0.81894,0.82576,70.4809,130.8421
4190.6952,9.6619,35.781,2.5617,0.0664,0.79777,0.78975,0.79047,0.82041,0.82015,0.82203,67.1223,124.5907
4190.5428,9.4616,36.9039,2.4828,0.0668,0.80102,0.792,0.78869,0.82255,0.82144,0.81814,67.0091,121.445
4190.3904,9.3788,37.1443,2.4608,0.0705,0.80439,0.79471,0.78799,0.82479,0.82305,0.8153,66.4216,119.5369
4190.238,10.0725,31.9607,2.4606,0.0735,0.80788,0.79805,0.78908,0.82719,0.82518,0.81435,66.6913,112.9489
4190.0856,10.541,29.751,2.4714,0.0813,0.81146,0.80209,0.79238,0.82978,0.82796,0.81569,65.5361,109.4714
4189.9332,10.8078,29.1911,2.4828,0.0768,0.81508,0.80681,0.79802,0.83254,0.83144,0.81942,65.2534,107.697
4189.7808,11.0311,29.9145,2.4956,0.0734,0.81869,0.8121,0.80582,0.83547,0.83554,0.82537,65.1447,107.0233
4189.6284,11.5656,28.791,2.4965,0.0692,0.82219,0.81771,0.81529,0.83848,0.84008,0.83319,64.4404,104.5447
4189.476,11.7894,25.9123,2.4837,0.0694,0.82551,0.82336,0.82557,0.84151,0.8448,0.84218,65.3583,103.7164
4189.3236,11.5301,24.4021,2.4621,0.0607,0.82855,0.82869,0.83546,0.84446,0.84938,0.85135,65.4864,103.7433
4189.1712,11.4663,24.1325,2.4224,0.0561,0.83125,0.83338,0.84372,0.84721,0.85352,0.85948,65.7413,102.7668
4189.0188,11.3511,26.9475,2.4035,0.0586,0.83353,0.83715,0.84935,0.84969,0.85695,0.86547,65.7868,102.8102
4188.8664,11.1675,31.0014,2.3931,0.0647,0.83536,0.83983,0.85186,0.85181,0.85947,0.86862,65.9919,106.1676
4188.714,10.8905,36.4852,2.4056,0.0702,0.83673,0.8414,0.85144,0.85353,0.86103,0.86892,66.9269,111.0525
4188.5616,10.3935,44.1134,2.45,0.0769,0.83766,0.84193,0.84876,0.85484,0.86167,0.86695,69.0023,114.512
4188.4092,9.8928,50.7511,2.4603,0.0786,0.83818,0.84162,0.8447,0.85576,0.86154,0.8636,70.5338,115.4241
4188.2568,9.5149,50.9195,2.4681,0.0855,0.83835,0.84072,0.84012,0.85634,0.86086,0.8598,71.7942,114.9504
4188.1044,9.5402,44.1553,2.5046,0.0925,0.83823,0.8395,0.83567,0.85665,0.85986,0.85621,72.6,114.5574
4187.952,9.7522,37.4504,2.5251,0.1014,0.8379,0.83823,0.83182,0.85676,0.85879,0.85321,72.9134,115.0184
4187.7996,10.312,35.6531,2.5255,0.0947,0.83741,0.83715,0.82884,0.85674,0.85786,0.85095,71.2513,107.0241
4187.6472,10.5533,37.8772,2.5217,0.0838,0.8368,0.83642,0.82694,0.85665,0.85723,0.84951,67.8667,105.955
4187.4948,10.7474,41.9117,2.5383,0.0758,0.83609,0.83613,0.82628,0.85654,0.85698,0.84896,68.8283,104.4995
4187.3424,10.7089,43.4173,2.5903,0.0797,0.8353,0.83629,0.82693,0.85641,0.85711,0.84938,66.2207,104.6897
4187.19,10.3406,43.1733,2.5846,0.0924,0.83441,0.83684,0.82883,0.85625,0.85759,0.85084,65.3066,106.3781
4187.0376,9.9458,42.2731,2.5108,0.1006,0.83339,0.83764,0.8318,0.85601,0.85827,0.85328,65.0468,105.9195
4186.8852,9.8883,43.9651,2.4175,0.0987,0.83221,0.83851,0.83545,0.85564,0.85897,0.85646,64.1178,105.1296
4186.7328,9.8739,39.8811,2.3991,0.0916,0.83081,0.83921,0.83918,0.85505,0.8595,0.85993,67.4294,107.0973
4186.5804,9.8631,34.8777,2.4288,0.0856,0.82915,0.83953,0.84228,0.85417,0.85963,0.86304,68.314,107.2791
4186.428,9.3596,28.6387,2.4972,0.0829,0.82719,0.83924,0.84401,0.85294,0.85916,0.865,72.3499,107.15
4186.2756,9.4362,27.8329,2.5305,0.077,0.82492,0.83815,0.84376,0.85128,0.85793,0.86515,72.22,106.1198
4186.1232,9.4673,27.6104,2.5422,0.0725,0.82231,0.83617,0.84129,0.84917,0.85587,0.86306,68.755,122.5731
4185.9708,9.4879,27.3151,2.5606,0.069,0.81939,0.83326,0.83669,0.84661,0.85296,0.85875,66.6064,129.1202
4185.8184,9.8478,26.9307,2.572,0.069,0.81617,0.82949,0.83042,0.84363,0.84928,0.85266,68.8336,131.2597
4185.666,9.7716,26.7557,2.604,0.0723,0.81272,0.82498,0.82311,0.84026,0.84498,0.84548,66.7375,132.4232
4185.5136,9.6362,25.8806,2.6171,0.0721,0.80908,0.81991,0.81539,0.83659,0.84026,0.83799,69.2917,125.2071
4185.3612,9.4643,26.1691,2.6184,0.0724,0.80532,0.81449,0.80781,0.8327,0.83532,0.83083,66.995,122.7695
4185.2088,9.2576,27.1132,2.5925,0.0729,0.80151,0.80892,0.80075,0.82867,0.83036,0.82443,68.5085,118.5263
4185.0564,9.0188,28.7796,2.5843,0.0754,0.79771,0.80336,0.79446,0.8246,0.82552,0.81901,68.688,115.4312
4184.904,8.8034,28.5035,2.6312,0.0704,0.79397,0.79795,0.78907,0.82054,0.8209,0.81461,68.1815,111.158
4184.7516,8.5973,28.0226,2.6648,0.0681,0.79034,0.79279,0.78458,0.81658,0.81657,0.81115,68.9551,109.6454
4184.5992,8.5894,27.1146,2.6518,0.0659,0.78686,0.78793,0.7809,0.81276,0.81254,0.80844,68.2554,109.455
4184.4468,8.9543,27.7673,2.67,0.0671,0.78355,0.7834,0.77783,0.80914,0.80878,0.80618,68.2632,109.5456
4184.2944,9.121,28.681,2.692,0.0689,0.78045,0.77919,0.77508,0.80573,0.80526,0.80402,68.8819,109.2573
4184.142,9.1164,29.2861,2.6882,0.073,0.7776,0.7753,0.77235,0.80259,0.80194,0.80161,68.2384,107.7216
4183.9896,9.1875,31.0735,2.6659,0.076,0.77502,0.77174,0.76942,0.79975,0.79882,0.79867,67.1501,105.2227
4183.8372,9.1134,30.8812,2.6088,0.0744,0.77275,0.76853,0.76616,0.79724,0.79592,0.79511,66.4828,104.9259
4183.6848,9.1063,32.1138,2.5475,0.0739,0.77082,0.76572,0.76261,0.7951,0.79332,0.79101,66.4728,105.0492
4183.5324,8.7899,28.7439,2.5473,0.0727,0.76927,0.76337,0.75897,0.79336,0.79112,0.78669,65.7818,105.6931
4183.38,8.5646,28.6095,2.5666,0.0696,0.76813,0.76157,0.75556,0.79206,0.78941,0.78262,65.7287,105.3684
4183.2276,8.5635,28.522,2.5767,0.0665,0.7674,0.76037,0.75282,0.7912,0.78831,0.77938,65.2961,107.0627
4183.0752,8.5497,30.6297,2.6002,0.0698,0.76709,0.75982,0.75123,0.79079,0.78789,0.77758,64.6464,109.4013
4182.9228,8.5364,30.1629,2.5988,0.072,0.7672,0.75995,0.7512,0.7908,0.78819,0.77774,66.6308,109.9375
4182.7704,8.5373,29.5845,2.5609,0.0744,0.76769,0.76072,0.7529,0.79121,0.78916,0.78013,68.2224,109.3983
4182.618,8.5367,27.2508,2.5297,0.0763,0.76853,0.76204,0.75625,0.79195,0.79072,0.78459,69.364,104.938
4182.4656,8.5336,27.0705,2.5156,0.0759,0.76968,0.7638,0.76078,0.79295,0.7927,0.79051,69.5562,104.3379
4182.3132,8.5306,26.7446,2.5311,0.0777,0.77109,0.76582,0.76581,0.79415,0.79492,0.79689,69.3948,104.2072
4182.1608,8.5307,28.2968,2.5655,0.0752,0.77272,0.76796,0.77055,0.79546,0.79718,0.80258,68.7526,103.1591
4182.0084,8.5468,27.2994,2.5545,0.0722,0.77453,0.77006,0.7744,0.79684,0.79929,0.80666,69.3935,102.0107
4181.856,8.5768,26.7451,2.5353,0.0687,0.77651,0.77202,0.77706,0.79824,0.80113,0.80873,66.3185,100.0629
4181.7036,8.5762,28.0516,2.5359,0.0659,0.77863,0.77377,0.77856,0.79965,0.80261,0.80895,66.3878,99.3278
4181.5512,8.5756,29.7395,2.531,0.0636,0.7809,0.77533,0.77915,0.80108,0.80377,0.8079,65.9771,103.8959
4181.3988,8.5462,31.3731,2.5126,0.0644,0.78333,0.77678,0.7792,0.80257,0.80466,0.80627,67.4404,106.8239
4181.2464,8.5372,36.9156,2.5022,0.0629,0.78594,0.77823,0.779,0.80419,0.80544,0.80458,67.4944,102.6139
4181.094,8.5376,42.5315,2.4928,0.0611,0.78876,0.77983,0.7788,0.80603,0.80628,0.80318,69.1521,103.5468
4180.9416,8.5377,44.1722,2.4939,0.0627,0.7918,0.78176,0.77882,0.80816,0.8074,0.8022,69.1454,106.6546
4180.7892,8.5383,40.2084,2.5416,0.0707,0.7951,0.78418,0.77929,0.81068,0.809,0.80177,69.7671,105.9761
4180.6368,8.6198,33.7105,2.5723,0.0767,0.79866,0.78727,0.78049,0.81365,0.81129,0.80209,68.7525,107.2052
4180.4844,9.0289,33.1695,2.5791,0.0778,0.80247,0.79111,0.78275,0.81714,0.81442,0.80346,67.3599,105.3709
4180.332,9.2318,31.6668,2.5836,0.0752,0.80652,0.79577,0.78644,0.82116,0.8185,0.80629,66.9379,103.5781
4180.1796,9.2026,33.739,2.6595,0.0698,0.81077,0.80123,0.79188,0.82568,0.82355,0.81102,66.9216,100.5878
4180.0272,8.8754,33.8645,2.6978,0.0646,0.81517,0.80738,0.79924,0.83066,0.82951,0.81797,67.2635,97.1525
4179.8748,8.7736,33.3201,2.6666,0.0619,0.81966,0.81404,0.80838,0.83599,0.83623,0.82722,67.0284,100.3424
4179.7224,9.1153,30.4863,2.6528,0.0616,0.82414,0.82098,0.81881,0.84155,0.84347,0.83845,68.4965,103.4267
